"","USA","CAN","CUB","DOM","JAM","TRI","MEX","GUA","HON","SAL","NIC","COS","PAN","COL","VEN","SUR","ECU","PER","BRA","BOL","PAR","CHL","ARG","URU","UKG","IRE","NTH","BEL","LUX","FRN","SWZ","SPN","POR","POL","AUS","HUN","CZR","SLO","ITA","ALB","MAC","CRO","SLV","GRC","CYP","BUL","MLD","ROM","RUS","EST","LAT","LIT","UKR","BLR","ARM","GRG","AZE","FIN","SWD","NOR","DEN","CAP","GNB","EQG","GAM","MLI","SEN","BEN","MAA","NIR","GUI","BFO","SIE","GHA","TOG","CAO","NIG","GAB","CEN","CHA","CON","UGA","KEN","TAZ","BUI","RWA","DJI","ERI","ANG","MZM","ZAM","ZIM","MAW","SAF","NAM","LES","BOT","MAG","MAS","MOR","ALG","TUN","LIB","SUD","IRN","TUR","EGY","SYR","LEB","JOR","ISR","SAU","YEM","KUW","BAH","QAT","UAE","OMA","TKM","TAJ","KYR","UZB","KZK","CHN","MON","TAW","ROK","JPN","IND","PAK","BNG","MYA","SRI","NEP","THI","CAM","LAO","MAL","SIN","PHI","INS","AUL","PNG","NEW","SOL","FIJ"
"GHA",6.30034533070076,4.69418788230574,4.13115853534482,-2.65926003693278,-1.6094379124341,-1.23787435600162,0,-4.60517018598809,-2.65926003693278,0,0,-2.99573227355399,0.482426149244293,0.85015092936961,1.02245092770255,-2.40794560865187,-0.867500567704723,-0.186329578191493,5.48616529146752,-0.713349887877465,-1.27296567581289,1.63510565918268,3.80999027986299,1.36863942588117,6.26381722243474,3.88875437848879,6.33232002043895,5.65122522391752,2.05796251000271,5.86371639923919,4.05126307251965,5.05898091502654,2.46555392127219,3.21927574488953,2.41143949790613,3.05776766447344,2.07944154167984,1.21491274436427,5.61422239794356,0,1.04027671165515,2.75238601492226,0.815364813284194,4.65709827884845,-0.82098055206983,1.17557332980424,-4.60517018598809,2.61885462229774,3.82798900981814,0.819779831493311,-0.162518929497775,-0.127833371509885,4.41122129295316,2.41412646772695,0,0,0,2.88312332917134,4.80114806922953,3.69808693486485,3.64100137386947,0,0,0,0.832909122935104,-2.99573227355399,2.92100872735805,4.21405167158685,1.45161382724053,2.8349764946746,0.165514438477574,3.63758615972639,-1.13943428318836,0,4.52699240492407,4.23294641165973,6.8425125099202,-3.91202300542815,0,0,-2.99573227355399,-1.02165124753198,1.22377543162212,-0.301105092783922,0,-4.60517018598809,0,0,3.72231423020017,0,0.615185639090233,-0.843970070294529,-2.12026353620009,5.62509995262173,0,0,0,-2.65926003693278,0.815364813284194,2.76945882923085,-2.81341071676004,1.70656462316482,-0.527632742082372,0,0,4.68166815696082,2.36555989215543,2.17247640764703,2.30956070673047,-0.562118918153541,3.12763734443393,2.54238908520136,-0.843970070294529,-0.0943106794712413,0.157003748809665,-1.46967597005894,3.19826487096408,0.989541193613748,0,0,0,0,2.47401420862158,6.75267917107838,0,0,4.65014355163082,5.22510130421678,5.66031810324212,3.42230634487239,0.631271776841858,1.7630170003624,1.00430160919687,0,4.581082390459,0,0,4.81672686805038,3.96726847965412,0.104360015324243,4.12906799828049,0,2.1770218700187,0,0,-4.60517018598809
"TOG",2.64119789411437,2.31451366385932,-3.91202300542815,0,-2.52572864430826,-4.60517018598809,-4.60517018598809,0,-3.50655789731998,0,0,0,-4.60517018598809,-2.52572864430826,0,-4.60517018598809,0,-0.0725706928348354,3.24610181112179,-2.52572864430826,0,-1.46967597005894,-0.653926467406664,0.431782416425538,2.57261223020711,0.871293365943419,4.15857053452137,3.48308454113434,-1.56064774826467,4.8117777686622,0.828551817566148,3.66073714816766,1.65632149833295,1.51951320490611,-0.916290731874155,-0.342490308946776,1.54543258245819,-1.02165124753198,3.60685561863535,0,0,0,-1.77195684193188,-0.150822889734584,-4.60517018598809,-2.81341071676004,0,-4.60517018598809,2.13179677201376,0.756121979721334,-2.99573227355399,-0.63487827243597,2.03861954715958,-4.60517018598809,0,0,0,1.66581824587021,1.94161522477243,0.896088024556635,2.8349764946746,0,-1.56064774826467,-2.81341071676004,-3.91202300542815,3.37656310070379,2.02022218201986,3.94951144983914,1.49962304642689,2.48906465993666,-2.20727491318972,4.32809829264833,-3.50655789731998,4.52699240492407,0,2.45444744230329,3.05022045883806,1.01160091167848,-3.50655789731998,0.867100487683383,0.104360015324243,-3.91202300542815,-4.60517018598809,-0.673344553263766,-4.60517018598809,-3.2188758248682,0,0,-4.60517018598809,0,0,0,0,2.43361335540045,0,0,0,0,-2.40794560865187,2.44408465526775,-1.66073120682165,1.47704872438835,-4.60517018598809,0,-4.60517018598809,1.52169899812609,-0.713349887877465,-3.2188758248682,-1.04982212449868,-3.2188758248682,-2.04022082852655,1.55392520250384,-3.2188758248682,2.34180580614733,-0.301105092783922,0,0.741937344729377,0,0,0,0,0,0,4.81283455045384,0,2.33427453642809,-0.174353387144778,2.39425228151987,4.41630728115071,2.12106321637066,-0.7339691750802,-4.60517018598809,-4.60517018598809,0,2.54709867004445,0,0,1.82454929205105,1.24415459395877,-4.60517018598809,2.7324175575505,-4.60517018598809,2.10657020906809,0,0,0
"CAO",5.70384913910074,3.14069804380418,0,3.85057304311192,-2.65926003693278,3.90580370561423,0,-1.71479842809193,-1.07880966137193,0,0,1.8961194845523,0,-0.301105092783922,-2.04022082852655,0,0,0.920282753143693,4.57749061688135,0,0,0.231111720963387,2.07191327525904,3.02383370366487,5.92559180295727,3.84074180342318,5.94515879423147,5.87056729230103,-0.371063681390832,6.89781604806736,2.70738331211451,6.60143390231142,3.39316520996489,2.3832429960115,1.13783300182139,1.22964055107451,1.90508815453506,-0.150822889734584,6.46060843187933,-3.2188758248682,-3.91202300542815,0,2.05796251000271,2.92423627184892,-2.12026353620009,-0.139262067333508,0,2.51284601847724,1.12167756159911,0.0295588022415444,0,-0.342490308946776,2.95230271562666,0.048790164169432,0,-2.12026353620009,0,1.76644166124377,2.5922651681085,1.35840915763035,1.79342474854712,1.13462272619114,0,0,0.920282753143693,-1.07880966137193,3.10995341764401,2.31648799816304,3.34638914516716,-0.616186139423817,0.262364264467491,-2.30258509299405,0.883767540168595,4.23294641165973,2.45444744230329,0,5.72358510195238,4.30433532695801,3.06944731137627,4.32307249183021,2.64546532591059,-2.99573227355399,0.845868267577609,-1.51412773262978,0,-0.3147107448397,0,0,1.58719230348678,-2.65926003693278,0,-0.755022584278033,0,3.73862154600875,2.94916463773766,0,0,-1.71479842809193,0.482426149244293,2.93810316071735,2.46640317822344,2.59301339111385,0,0,1.31908561142644,3.99046443173471,2.96165829322024,0,1.86097453824953,-1.77195684193188,1.83577635464483,2.01223279198639,-3.91202300542815,-0.82098055206983,0,0.457424847038875,2.48073127837752,-0.083381608939051,0,0,0,0,-4.60517018598809,5.5269259572933,0,3.97531859820018,5.82478993589021,3.2557861788883,3.91182298542548,4.1268117523596,1.26694760348732,0.662687973075237,-1.20397280432594,0,4.83675798408496,-3.91202300542815,0,3.68135118769314,2.84141491316963,0,3.09421922026864,0,1.05082162483176,0,0,0
"NIG",10.1993535451708,5.57257219568579,-1.42711635564015,1.16938135955632,3.06805293513362,-0.891598119283784,3.65764675168284,-3.91202300542815,1.54115907168081,-3.50655789731998,0,-2.81341071676004,0,3.15742586255198,2.98112612116463,-0.0725706928348355,-2.65926003693278,4.84339937472034,8.28535444623478,0,0,5.66590752222727,4.78482151422617,5.49269100436613,7.56294095325496,5.01615337478016,7.88161656197823,5.96296218663527,2.28949985344539,7.98198265771456,6.34768688863769,8.34239208501253,7.13601372688146,3.94700397432339,6.51969286180177,3.74478708605223,3.01700440882953,2.4518667957098,7.32982837447032,0,0.364643113587909,4.20379669578318,1.18478998490916,4.74353985525286,0.963174317773006,2.09309786812732,0,4.7372505263453,5.15848042136024,2.95230271562666,2.14124194258528,-1.6094379124341,5.46141362935686,1.42069578783722,0,-4.60517018598809,0.0861776962410524,4.20200243692861,5.83872120984278,3.96176509732296,4.67348282617018,-2.52572864430826,3.06152001409199,-2.65926003693278,0,2.02814824729229,5.90854478802161,3.93123722435195,3.0568273729138,4.88355921152828,1.708377860289,1.02245092770255,-0.3147107448397,6.8425125099202,3.05022045883806,5.72358510195238,0,3.39350117502769,0.0198026272961797,2.64688376586472,0.570979546585738,-0.0725706928348354,3.18304137185898,1.86717610851281,-1.66073120682165,-1.89711998488588,-2.52572864430826,0,1.5810384379124,-1.96611285637283,-1.38629436111989,-0.22314355131421,-1.23787435600162,7.16686810941611,2.20165917440409,-1.38629436111989,0.246860077931526,0.336472236621213,-0.22314355131421,3.54558628428746,0.598836501088704,1.12492959698548,0,-0.891598119283784,0.182321556793955,5.83679706709584,2.46044317760963,4.06628796443958,2.68988623047454,0.698134722070984,3.95680514820004,3.59099095329481,-0.653926467406664,0.955511445027436,0.476234178996372,2.62756295018952,6.40136978324217,1.43270073393405,0,0,0,0,0.837247524533702,8.06529035000218,0,5.18587256090429,7.1543887687445,7.35493798044217,6.89967270278878,4.21656219494635,2.86448398694404,-0.7339691750802,1.66581824587021,0,6.00531814139652,0,-0.693147180559945,5.3801277417456,5.21954468538264,2.54553127160444,7.03780060232183,0,4.96039407765951,-1.66073120682165,0,0
"GAB",8.02722192926164,2.39880395073459,0,0,0,5.40869527401765,0,-0.510825623765991,0,0,0,0,0,-1.96611285637283,0,0,0,-1.89711998488588,3.4071794533397,-4.60517018598809,-2.30258509299405,-0.2484613592985,2.2082744135228,0.598836501088704,4.34380542185368,1.50407739677627,4.70799749578756,4.42028534679097,-0.527632742082372,6.94717789482862,2.36368019235386,5.25483558793608,3.08053287524646,0.708035793053696,3.1267605359604,-0.385662480811985,0.792992515529661,-0.527632742082372,4.9351930989294,0,0,0,-0.446287102628419,3.43237299913061,-0.544727175441672,-1.96611285637283,0,1.48160454092422,-1.34707364796661,0,0,-3.2188758248682,4.33257375095435,-1.6094379124341,0,0,0,-1.46967597005894,2.24812890719799,3.9716117968398,0.989541193613748,0,0,1.39871688111845,0,-1.30933331998376,3.22684399451738,0.300104592450338,0.0769610411361284,-4.60517018598809,2.02683159140754,-2.99573227355399,0,-3.91202300542815,1.01160091167848,4.30433532695801,3.39350117502769,0,-2.04022082852655,-3.91202300542815,3.11971825333498,0,-1.89711998488588,-1.23787435600162,0,-2.99573227355399,0,0,1.40118297361364,0,0,-0.478035800943,-0.150822889734584,4.98845784915155,0,0,0,-3.50655789731998,-1.56064774826467,3.67857656111804,2.50143595173921,2.36930872503695,0,0,0,3.32934327789417,-0.342490308946776,0,1.35066718347674,-4.60517018598809,0.867100487683383,-4.60517018598809,0,-2.65926003693278,0,0,0.0676586484738149,-1.56064774826467,0,0,0,0,0,5.99116450209898,0,2.81143051745888,4.49457376464606,4.06199353200444,4.06543055205746,-1.30933331998376,-1.10866262452161,0,0,0,4.81672686805038,0,0,1.79674701073909,3.95085902921334,-1.83258146374831,1.72988406550997,0,-1.6094379124341,-1.10866262452161,0,0
"CEN",3.09013294897548,-0.7339691750802,0,0,0,-3.91202300542815,0,0,0,-3.91202300542815,0,-3.91202300542815,0,-1.56064774826467,-2.81341071676004,0,-3.91202300542815,-2.40794560865187,0.86288995514704,0,0,-3.91202300542815,-2.52572864430826,0,0.27763173659828,-2.12026353620009,3.13983261752775,3.9545076170343,-2.81341071676004,3.89630004496291,-0.356674943938732,2.48407296903942,1.20297230399235,-2.65926003693278,-1.96611285637283,-1.77195684193188,-0.2484613592985,0.536493370514568,2.4782176616372,0,0,0,-4.60517018598809,-2.65926003693278,0,0,0,-2.12026353620009,0,0,0,-3.50655789731998,-2.99573227355399,0,0,0,-3.91202300542815,-2.99573227355399,-0.210721031315653,-2.99573227355399,-0.139262067333508,0,0,0,0,-3.2188758248682,0.0295588022415444,-3.91202300542815,0,0,0,-3.50655789731998,0,0,-3.50655789731998,3.06944731137627,0.0198026272961797,-2.04022082852655,0,1.70656462316482,-0.843970070294529,-0.798507696217772,-2.81341071676004,0,0,0,0,0,0,0,0,0,0,0.371563556432483,-1.56064774826467,0,0,-2.81341071676004,0,0.85015092936961,-1.20397280432594,-1.56064774826467,0,0,0,1.84687876844913,-2.20727491318972,0,0.993251773010283,0,0,0.392042087776024,0,0,-0.562118918153541,0,0,-0.579818495252942,0,0,0,0,0,2.83085763036376,0,0.541315642776019,-0.261364764134408,1.22964055107451,0.53062825106217,-0.27443684570176,0,0,0,0,-1.27296567581289,0,0,-0.798507696217772,0,-2.65926003693278,2.17475172148416,0,-3.91202300542815,0,0,0
"CHA",7.40188428680071,1.5830939370945,0,0,0,0,0,0,0,0,0,0,0,-3.50655789731998,0,0,0,0,-0.544727175441672,0,0,0,-0.843970070294529,0,2.34564458245449,-1.51412773262978,2.9882040071332,3.49499126094852,-4.60517018598809,4.77937556217979,0.647103242058538,0.559615787935423,4.33270507934117,-0.63487827243597,2.01356879752913,-1.56064774826467,0.756121979721334,0,2.02814824729229,0,-1.96611285637283,0,-1.10866262452161,-3.2188758248682,0,0.048790164169432,0,-2.04022082852655,0.357674444271816,0,0,0,1.59736533119983,0,0,0,0,2.32630161961136,2.85186190313429,-1.71479842809193,0.207014169384326,0,0,0,0,0,0.385262400790645,0.819779831493311,0,-0.713349887877465,-4.60517018598809,-2.40794560865187,0,0,0.867100487683383,4.32307249183021,2.64688376586472,-3.91202300542815,1.70656462316482,0,-3.50655789731998,0,-1.71479842809193,0,0,0,0,0,0,0,0,0,0,1.7509374747078,0,0,0,-1.96611285637283,0.165514438477573,1.35325450704169,-3.2188758248682,0.593326845277734,0,0,0,0.215111379616946,-0.510825623765991,0,-2.52572864430826,-3.2188758248682,-0.127833371509885,3.03927057556847,0,0,0,0,0,2.31253542384721,0,0,0,0,0,5.37874461566065,0,4.41512494216865,3.98601668533647,-0.127833371509885,1.57069708411767,0.364643113587909,0,0,0,0,1.52169899812609,0,0,-1.71479842809193,0,0,0.451075619360217,0,0,0,0,0
"CON",7.50157371611598,2.47232786758114,0,0,0,0,0.883767540168595,0,-1.04982212449868,0,0,-4.60517018598809,0,-1.17118298150295,0,0,-1.42711635564015,-2.20727491318972,4.71832028392075,-2.65926003693278,-1.71479842809193,0.593326845277734,3.85714434391816,0,4.0115062839131,2.64900766046843,4.18525112090978,4.30555047596327,0.431782416425538,6.29745916664941,1.21194097397511,3.92434675511698,3.19417321222783,1.16938135955632,2.40243042796376,-1.30933331998376,0.947789398933526,-0.174353387144778,4.92427824843972,0.378436435720245,0,0,0,1.28093384546206,-0.7339691750802,0.774727167552368,0,0.27763173659828,-0.22314355131421,0,-0.462035459596559,-1.51412773262978,1.03673688495002,-0.198450938723838,0,0,0,0.246860077931526,2.65535241210176,3.26461371654205,1.96150224381515,0,0,-0.579818495252942,0,0,3.2414197893031,0.770108221696074,1.54115907168081,-1.56064774826467,-3.91202300542815,0,0,-2.99573227355399,0.104360015324243,2.64546532591059,0.570979546585738,3.11971825333498,-0.843970070294529,-3.50655789731998,0,0,-0.755022584278033,0,0,0,0,0,2.31352503303238,0,0,-0.693147180559945,0,4.4468776069935,0,0,0,0,0.364643113587909,3.0521126069901,-3.91202300542815,2.10657020906809,-4.60517018598809,0.727548607277278,0,3.43720781918519,-0.2484613592985,-0.040821994520255,0.418710334858185,-0.0202027073175195,0.62057648772511,0.425267735404344,0,0,-3.2188758248682,0,0,-2.81341071676004,0,0,0,0,0,7.80660275804587,0,6.65717433777666,6.08169365830047,2.20497226412705,5.0166173657738,2.48657192910706,0,0,0,0,3.95469927970858,0,0,2.90471287516682,0,-2.99573227355399,2.51608226725645,0,-0.0202027073175195,0,0,0
"UGA",4.58138965732269,2.46725171454928,-1.96611285637283,0,-2.12026353620009,0,0,0,-1.30933331998376,0,0,0,-2.99573227355399,-1.77195684193188,0,0,-3.91202300542815,0,1.56444054650336,0,0,-4.60517018598809,0.122217632724249,0,4.55713473694953,1.49065437644413,4.7870749892857,4.95095605859466,-0.843970070294529,4.64688777933996,1.82937633279936,3.56303274424796,2.51284601847724,2.82790516291049,0.867100487683383,2.22893855282575,0.959350221334602,0.641853886172395,3.69957208365268,0,-2.04022082852655,0,-1.17118298150295,2.41323161308111,-0.478035800943,-0.328504066972036,-2.04022082852655,1.3297240096315,2.10291389786498,-3.2188758248682,-1.71479842809193,-2.40794560865187,2.34180580614733,-4.60517018598809,0,0,0,2.53131302260216,3.30137704637994,1.21491274436427,2.14241634084122,0,0,0,-2.52572864430826,-2.40794560865187,-1.10866262452161,-1.23787435600162,-1.17118298150295,0,0,-4.60517018598809,-2.81341071676004,-1.02165124753198,-3.91202300542815,-2.99573227355399,-0.0725706928348354,0,-0.798507696217772,0,0,0,6.40175134549536,3.2511493854185,2.63332665490627,3.55934008275895,-4.60517018598809,0.828551817566148,-3.2188758248682,-0.82098055206983,0.405465108108164,0.0392207131532813,0.307484699747961,4.62859370093168,-0.916290731874155,-3.91202300542815,-1.02165124753198,0,0.165514438477574,1.13462272619114,-1.30933331998376,-3.2188758248682,-2.81341071676004,3.37485340632255,1.22082992139236,2.79055142261395,2.64333388638252,0,-0.941608539858445,-0.478035800943,0,3.09874002362822,-3.91202300542815,1.38128181929635,-1.30933331998376,-0.0943106794712413,5.10866903436762,-0.579818495252942,0,0,0,0,0.698134722070984,4.8343753286809,0,2.12656925331193,2.29253475714054,4.31214050720972,4.60176439285326,2.36368019235386,0.457424847038875,0,-1.02165124753198,0,2.66305283517147,-2.99573227355399,-4.60517018598809,1.63510565918268,0,-0.478035800943,2.38416507998647,-3.91202300542815,-1.04982212449868,0,0,0
"KEN",6.96954627913834,3.93437140909191,0,-0.63487827243597,-0.916290731874155,-2.99573227355399,1.54115907168081,-1.30933331998376,0.165514438477574,-1.42711635564015,0,-3.2188758248682,0,-1.23787435600162,-1.38629436111989,0,0.0582689081239758,-3.2188758248682,4.43283856322349,0,0,1.11514159061932,3.34392131384243,-1.96611285637283,6.67411937494744,3.33505757915761,6.19090949164431,4.94021282979971,1.71379792775834,5.49847884147032,3.99286539327225,4.28716635364992,1.89761985992753,2.81120829320484,2.42745407503992,1.65441127807683,1.94017947434633,1.05431202977153,5.26082316212046,0,-4.60517018598809,0,-0.713349887877465,3.01602497682175,0.500775287912489,2.86505394991188,-3.91202300542815,2.49485698064117,4.27971701584931,-2.81341071676004,-0.462035459596559,-2.65926003693278,3.39450839351136,-0.776528789498996,0,-2.12026353620009,-2.40794560865187,3.55134004009187,4.26829786934554,3.59731226058845,3.19417321222783,-0.2484613592985,0,-2.20727491318972,-1.17118298150295,1.15688119679209,0.698134722070984,-3.50655789731998,-1.27296567581289,-0.0100503358535015,0.425267735404344,0.300104592450338,0.0861776962410522,1.22377543162212,-4.60517018598809,0.845868267577609,3.18304137185898,-1.89711998488588,-2.81341071676004,-1.71479842809193,-0.755022584278033,6.40175134549536,0,5.74776746163759,3.85481753165737,4.59005654817804,2.11986345617875,1.08856195281461,0.641853886172395,1.76814960358892,3.96632177883552,2.20937271127187,3.30798499993998,6.29064278469819,-0.673344553263766,-3.91202300542815,-1.51412773262978,1.49738840862548,2.85243910372751,2.41680623708407,0.148420005118273,-1.6094379124341,-2.20727491318972,3.76375498875904,3.63310243864494,4.04969581055322,5.3109867696487,0.824175442966349,0.285178942233662,1.15373158788919,4.30649457206145,6.30984554830903,2.63260800593535,2.86676189225703,5.44871816721556,2.72523502585631,6.70409567674062,1.04380405217311,0,0,-1.77195684193188,0,2.89977188240808,6.44097843805083,0,3.90835129293428,4.41279829334063,5.73100846090979,6.45308942242635,5.53839669456845,1.16938135955632,0,2.46300181439995,0,4.48706209750776,0,0,4.16075632774135,4.00896821148462,1.51951320490611,4.04217368989319,-0.82098055206983,1.5830939370945,0,0,0
"TAZ",4.95265301155791,5.15917023513788,0,0,-4.60517018598809,-0.994252273343867,0,1.40609698841607,0,0,0,0,-4.60517018598809,-0.713349887877465,-1.13943428318836,-1.42711635564015,0,-0.653926467406664,2.75810940097495,0,0,-0.0202027073175195,3.28353933819392,-3.50655789731998,5.34362528425258,2.278292400425,5.18749753144279,4.34042308481881,1.34025042261848,4.61897446696449,3.09058780456667,3.53631085546933,2.7033726115511,1.21194097397511,2.50143595173921,2.87694873756402,2.63905732961526,1.42791603581071,4.7079072634392,-0.22314355131421,-1.77195684193188,0,2.61812549357422,2.54002594900908,0.364643113587909,-0.673344553263766,0,2.59076704048748,4.02177386938726,0,-0.22314355131421,-0.63487827243597,3.11706455872152,-0.0512932943875505,0,0,0,2.86334308550825,4.45632208925168,2.37024374146786,2.31845844215034,0,0,0,-1.23787435600162,0.336472236621213,1.23256026117785,-1.13943428318836,-2.81341071676004,0,-2.99573227355399,0,0.970778917158225,-0.301105092783922,-0.673344553263766,-1.51412773262978,1.86717610851281,-1.23787435600162,0,0,0,3.2511493854185,5.74776746163759,0,3.31890213893533,2.10046890887191,-2.20727491318972,-0.776528789498996,1.07158361628019,1.5810384379124,5.1323808390034,1.96850998097255,3.68562416139326,6.2208088340638,0.667829372575655,0,-0.562118918153541,1.57069708411767,1.71739505393919,0.609765571620894,1.6094379124341,-0.967584026261706,-4.60517018598809,0,2.20386912005489,3.56529839234258,2.59674613154354,0,-0.510825623765991,0.765467842139571,2.75047091698616,4.67133238824176,-0.693147180559945,1.11841491596429,4.89522444258493,0.524728528934982,5.60200811364487,3.50435547376478,0,0,0,0,-1.02165124753198,6.30195941762492,-2.30258509299405,0,3.56642929435737,5.18889304926675,5.90868058562906,3.40949618447685,-0.994252273343867,0.198850858745165,0.693147180559945,-4.60517018598809,4.16075632774135,0,0,4.00241200515583,3.03831272108911,-0.415515443961666,4.62556087563583,-0.510825623765991,0.940007258491471,0,0,-2.04022082852655
"BUI",2.5687881337687,0.966983846189673,0,0,0,0,0,0,0,0,0,-3.2188758248682,0,0,0,0,0,0,-1.04982212449868,0,-2.20727491318972,0,-2.81341071676004,0,1.59127394180643,-1.89711998488588,2.81839825827108,3.65867794538081,-1.34707364796661,2.84490938381941,2.68239045432163,1.02961941718116,-0.2484613592985,-1.66073120682165,-0.0202027073175195,-1.77195684193188,-0.27443684570176,-1.13943428318836,3.19703913025903,0,0,0,-2.99573227355399,-1.07880966137193,-2.30258509299405,-3.50655789731998,0,0.576613364303994,-0.0408219945202552,0,-0.562118918153541,0,-0.186329578191493,-3.50655789731998,0,0,0,0.482426149244293,1.29746314741327,0.157003748809665,1.3609765531356,0,0,0,0,0,0,0,0,-4.60517018598809,0,0,0,0,-4.60517018598809,0,-1.66073120682165,0,0,0,0,2.63332665490627,3.85481753165737,3.31890213893533,0,1.53255686809814,0,0,0,0,-3.91202300542815,-1.04982212449868,0,1.92278773163446,0,0,0,0,-0.867500567704723,-1.6094379124341,0,-1.96611285637283,0,-0.653926467406664,0,0.802001585472027,0,0,0,0,0,1.07158361628019,0,0,0,0,0,-1.23787435600162,0,0,0,0,0,2.62466859216316,0,-2.77113378118003,0.122217632724249,2.2170272046324,2.39151130218845,1.1314021114911,0,0,0,0,1.85473426838944,0,0,-2.12026353620009,0,-2.99573227355399,-2.65926003693278,0,-0.22314355131421,0,0,0
"RWA",2.9041650800285,0.883767540168595,0,0,0,0,0,-3.2188758248682,0,0,0,0,0,-3.2188758248682,-0.544727175441672,0,0,-1.96611285637283,-2.52572864430826,0,0,0,0,0,2.30458309565672,-0.44628710262842,2.77258872223978,3.64623287939246,-1.10866262452161,2.63476240533238,-0.0943106794712414,1.27536280041261,-0.446287102628419,-2.52572864430826,1.02604159583327,-0.328504066972036,-2.40794560865187,0,1.50185270175416,0,-3.50655789731998,0,0,-1.56064774826467,-2.52572864430826,0,0,0.883767540168595,2.06939120582633,0,0,-1.34707364796661,-1.38629436111989,0,0,0,0,-2.12026353620009,2.02946317187359,-0.994252273343867,0.8754687373539,0,0,0,0,0,-2.20727491318972,0,0,-3.91202300542815,-3.50655789731998,0,0,-4.60517018598809,-3.2188758248682,-0.3147107448397,-1.89711998488588,-2.99573227355399,0,0,0,3.55934008275895,4.59005654817804,2.10046890887191,1.53255686809814,0,0,0,0,0,-3.50655789731998,-0.579818495252942,-3.2188758248682,2.56494935746154,0,0,0,0,0.122217632724249,-0.579818495252942,0,-1.02165124753198,0,0,0,-0.941608539858445,-1.96611285637283,0,0,-2.30258509299405,3.09602999486936,0.824175442966349,-3.91202300542815,0,0,0,2.62756295018952,0.858661619037519,0,0,0,0,-0.385662480811985,3.41510028683115,0,-1.50236536314256,0.698134722070984,2.66722820658195,2.42125662271154,2.03861954715958,0,0,0,0,1.28370777234479,0,0,1.66013102674962,0,0,-0.798507696217772,0,-2.40794560865187,0,0,0
"DJI",3.98117586411646,0.615185639090233,0,0,0,0,0,-3.91202300542815,0,0,0,0,0,0.246860077931526,0,0,0,0.412109650826833,1.51512723296286,0,0,0,-2.20727491318972,0,2.61227324570844,-0.49429632181478,3.09557760852371,1.9139771019523,-3.91202300542815,4.05491049297669,-0.82098055206983,1.27536280041261,-1.51412773262978,-0.0304592074847086,0.122217632724249,0.343589704390077,-2.40794560865187,-1.27296567581289,3.13418901670101,0,0,0,0.431782416425538,-0.843970070294529,-1.83258146374831,-3.91202300542815,0,-2.40794560865187,-1.96611285637283,0,0,0,2.46470394247048,0,0,0,0,1.68454538492091,1.6467336971778,-0.916290731874155,0.924258901523332,0,0,0,0,0,-3.2188758248682,-4.60517018598809,0,0,0,-3.50655789731998,0,0,0,0,-2.52572864430826,0,0,0,0,-4.60517018598809,2.11986345617875,-2.20727491318972,0,0,0,0,0,0,0,-0.7339691750802,-2.65926003693278,0,0,0,0,-3.50655789731998,-1.23787435600162,-2.12026353620009,0,-0.430782916092454,0,-1.56064774826467,0,2.07191327525904,0,0,-1.27296567581289,-1.46967597005894,0,5.57920138449882,3.02819946369149,0,-4.60517018598809,0,3.5641662099403,2.82494395257371,0,0,0,0,0,4.86968598040803,0,2.40814123951491,2.83144707924613,3.93221771271367,5.43289196484426,1.60542989103656,-0.356674943938732,0,0,0,2.05923883436232,0,0,3.17805383034795,2.41858876875035,-1.89711998488588,3.84353000898285,0,-0.82098055206983,0,0,0
"ERI",3.47506723022861,0.322083499169113,0,0,0,0,0,0,0,0,0,0,0,-1.56064774826467,0,0,0,0,2.18941639488841,0,0,0,0.717839793150317,0,2.37211115564266,0.0676586484738149,1.61143591509677,2.05284085988266,0,2.69462718077007,0.506817602368452,-0.371063681390832,-1.23787435600162,0.165514438477573,-1.56064774826467,-4.60517018598809,-1.77195684193188,-3.91202300542815,4.43639644173941,0,0,0,0,-1.96611285637283,-1.56064774826467,-3.50655789731998,0,0,2.04769284336526,0,-3.50655789731998,0,2.07944154167984,0,0,0,0,-0.446287102628419,-0.186329578191493,-0.478035800943,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828551817566148,1.08856195281461,-0.776528789498996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81341071676004,0,-1.77195684193188,0,1.18478998490916,0,0.959350221334602,-0.127833371509885,0,-2.65926003693278,0.0953101798043249,-0.105360515657826,3.42783931260858,1.57691472072854,0,0,0,0,0,0,0,0,0,0,2.13060982825424,0,0.110765581933567,-0.162518929497775,0,0,0,0,0,0,0,0,0,0,-1.20397280432594,0,0,0.131028262406404,0,-3.91202300542815,0,0,0
